start	end	text
9655740	9661660	un millón de dólares y que cuando yo he salido valía 600 millones de dólares al zamuel que ha
9661660	9667020	levantado burguer king y que le ha vuelto la empresa de comida más grande del país y que da
9667020	9673900	empleo directo a mil jóvenes y a miles de manera indirecta a zamuel que ha construido green tower
9673900	9679940	en la paz en santa cruz a zamuel que ha vuelto el hotel los tajivos el mejor hotel de cinco
9679940	9687020	estrellas de bolivia hecho muy bien muchísimas gracias candidatos yo creo que se han quedado
9687020	9692900	con ganas pero hemos concluido con nuestras rondas de preguntas y respuestas y porque los
9692900	9698180	pedos todavía con ganas realmente tenemos que son segundos de respuestas mire y estamos sobre las
9698180	9703460	diez de la noche y esperemos que usted estamos seguros que está ahí he escuchado las diferentes
9703460	9708300	respuestas a preguntas la participación de los candidatos nos tenemos que era una pausa la última
9718020	9720060	gran debate presidencial
9729540	9735780	estamos de regreso ya juan carlos en esta recta final yo digo ha pasado el tiempo muy rápido muy muy
9735780	9740880	rápido tenemos lo último el cierre con los candidatos que nos han acompañado esta noche no
9740880	9745460	sin antes agradecerles por su presencia por supuesto por estar acá en este primer debate
9745460	9750420	presidencial un minuto para el cierre lo que le quiera decir al país johnny fernández adelante
9750420	9757580	muchas gracias bolivia muchas gracias por esta oportunidad hemos recorrido todo el país hemos
9757580	9765340	escuchado sabemos sus problemas en la ciudad en el campo es cierto hay una crisis aquí todos
9765340	9771540	hablan de macroeconomía yo siento lo que usted siente el hambre y usted nos exige que tomemos
9771540	9778060	medidas inmediatas y esas medidas está muy clara vamos a mantener los bonos y la renta
9778060	9783620	dignidad y vamos a aumentar un 10 por ciento de este beneficio porque eso es justicia social
9783620	9790460	también perdonazo tributario para todos los pequeños medianos empresarios que han perdido
9790460	9796420	su poco de capital algunos que están por perderlo lo vamos a habilitar económicamente también
9796420	9801420	queremos manifestarles a todos los hermanos bolivianos que viven el exterior esa platita
9801420	9806780	esa remesa en dólares la van a recibir en dólares por el sistema financiero o por otra
9806780	9813540	vía pero la va a haber justicia social para ustedes muchas gracias bolivia nosotros pensamos
9813540	9820260	muchísimas gracias tiempo por favor un minuto les pedimos un minuto exacto tuto quiroga me
9820260	9827940	parte el alma el sufrimiento de los bolivianos me duele el corazón las dificultades y angustias
9827940	9835660	que estamos padeciendo se podía evitar aquí estamos el desafío ahora es construir un futuro
9835660	9843540	diferente y lo vamos a hacer juntos el privilegio más grande que puede tener alguien es ser servidor
9843540	9852020	de los bolivianos ustedes van a ser los jefes los mandantes de aquellos en la alianza libre que
9852020	9858900	como presidente como vicepresidente con jpebel asco con los que vayamos al parlamento tenemos la
9858900	9865740	obligación de servirlos a ustedes para construir un futuro diferente ese futuro empieza el 17 de
9865740	9874020	agosto lo vamos a construir juntos eso es ser libre para fraseando a un predicador el 17 de
9874020	9879900	agosto bolivia será libre al fin libre al fin gracias Dios todo poderoso seremos libres al fin
9879900	9887740	muchísimas gracias el turno su despedido un minuto samuel doria medina adelante gracias esta noche
9887740	9894540	los políticos han tratado de aturdirlos con sus ataques pero no nos distraigamos esta elección
9894540	9902340	se trata de saber quién tiene el plan y quién tiene la capacidad para salir de esta crisis
9902340	9910820	económica que estamos viviendo yo soy un empresario que tengo resultados hechos y no palabras tengo la
9910820	9918500	experiencia en el manejo económico pero además tengo un plan tengo un plan para bajar la inflación
9918500	9925740	para que vuelvan los dólares y para que haya gasolina y diesel para todos los bolivianos yo quiero
9925740	9933980	decirles que esta elección es la elección más importante de nuestras vidas no podemos mirar de
9933980	9941420	palco en esta elección hay que entrar a la cancha para poder entre todos resolver los problemas que
9941420	9949580	estamos viviendo fundamental de que lo hagamos ya muchísimas gracias es el turno de man previa un
9949580	9956700	minuto que los bolivianos el 2002 nosotros hemos ganado las elecciones sin embargo nos han robado
9956700	9963140	las elecciones otra hubiera sido nuestra querida bolivia con oportunidades con mejor calidad de vida
9963140	9970220	sin embargo yo he ganado siete veces la elección por algo será porque logrado resultados hoy el país
9970220	9976580	necesita resultados ante el sufrimiento de las familias de la canasta familiar que no hay dólares que
9976580	9983700	no hay gasolinas yo voy a traer 10.000 millones de dólares voy a traer la gasolina a cinco bolivianos
9983700	9990180	levantando la subvención para evitar esas colas y voy a poner orden para que no haya un sujeto que
9990180	9995660	nos esté amenazando y nos esté diciendo en tres meses voy a bajar a ese gobierno en cinco
9995660	10001380	meses voy a bajar yo de gobierno a mí nadie me baja yo voy a poner orden va a ver paz y vamos a
10001380	10007860	lograr una reconciliación entre todos los bolivianos sean de donde sea todos los bolivianos para
10007860	10012300	mí serán iguales los voy a atender y voy a trabajar y vamos a ser orgullosos de nuestra
10012300	10018740	gracias tiempo el cierre del candidato Eduardo del Casillo adelante muchísimas gracias a todas y cada
10018740	10023900	una de las familias bolivianas por habernos escuchado por seguir confiando en el instrumento de las
10023900	10029020	organizaciones sociales de los mecánicos de los transportistas los gremiales venimos con mucha
10029020	10034260	propuesta entendemos el sufrimiento entendemos la incertidumbre la desesperación de un futuro
10034260	10039860	incierto los del pasado no tienen nada que ofrecernos la fuerza de la juventud del campo y la ciudad
10039860	10045740	Eduardo y milán van a poder lograr transformar nuevamente nuestro país la sabiduría de milán
10045740	10051580	desde el occidente la hidalguía la fuerza de la juventud desde el oriente nos va a llevar a guiar un
10051580	10056740	mejor estado sabemos que tenemos problemas pero tenemos propuestas tenemos soluciones para mejorar
10056740	10061580	su capacidad adquisitiva no poniendo en riesgo el sueldo y el salario de las familias bolivianas
10061580	10066060	sino todo lo contrario potenciándolo porque creemos en ustedes queremos darles créditos
10066060	10070420	productivos con tasas de interés muy baja con periodos de gracia porque nosotros venimos
10070420	10075100	de abajo y tenemos las condiciones materiales para volver a transformar en dar los errores del
10075100	10080700	pasado pero construir un futuro con certidumbre para usted tiempo candidato muchísimas gracias bien
10080700	10087060	ahí está es lo que hemos presentado a través de uno decide el primer debate presidencial después
10087060	10092660	de 20 años usted acaba de escuchar las propuestas los y de las ideas las preguntan las respuestas
10092660	10097200	de los candidatos pero se viene más si le hemos tenido la primera encuesta el primer
10097200	10102580	debate presidencial y a partir del próximo domingo que se viene se viene uno decide caja negra
10102580	10113020	buscando datos esenciales revelaciones mirando el pasado conciente del presente y proyectando el
10113020	10122420	futuro frente a frente domingo 13 de julio 1930 revelaremos lo que quedó en la caja negra
10123660	10128700	ciclo de entrevistas uno decide red uno de bolivia
10132740	10137180	comenzamos el otro domingo usted no se lo puede perder mismo horario obviamente aquí en la red uno
10137180	10142220	de bolivia ya en este ciclo de entrevistas por eso se ha denominado uno decide caja negra
10142220	10147060	vamos a empezar a entrevistar a los candidatos uno por uno ya con ideas hemos tenido bueno lo
10147060	10152060	decía muy bien juan carlos la primera encuesta para el país el primer debate televisivo después
10152060	10157260	de 20 años y vamos a seguir rumbo estas elecciones del 17 esta noche los protagonistas han sido los
10157260	10163140	candidatos indudablemente pero ya en este ciclo de entrevistas nosotros les vamos a preguntarlos
10163140	10168660	lo que usted quiere saber de los candidatos marillín muchísimas gracias olivia un placer
10168660	10172740	acompañarnos en ese el primer gran debate presidencial muy buenas noches y si la joan
10172740	10177580	carl muchísimas gracias marillín gracias a ustedes que nos han acompañado en redes sociales en
10177580	10182860	plataformas digitales que nos dan obviamente la posibilidad de estar en sus pantallas eligiendo
10182940	10188340	siempre gracias por la preferencia en red uno de bolivia que está comprometida como casa
10188340	10194100	teleensiva con esta democracia y con llevar un voto informado el próximo 17 agosto este ejercicio
10194100	10199580	tiene que hacerse recurrente porque así lo amerita la democracia quiere escuchar a sus candidatos
10199580	10203940	por eso les agradecemos nuevamente por su presencia a quien uno decide muchísimas gracias
10203940	10209780	candidatos gracias por su participación esta noche país gracias gracias candidatos por venir
10209780	10214900	y debatir por prestarse este ejercicio democrático gracias bolivia por elegir una decida y la red
